normalized_id,source_id,source_record_id,raw_file_id,original_name,normalized_name,name_ta,name_hi,mode,stop_type,original_latitude,original_longitude,normalized_latitude,normalized_longitude,coordinate_plausible,inside_cma,parent_station,agency,operational_status
GTFS_STOP_8362,CHENNAI_COMMUNITY_GTFS,8362,CHENNAI_UNIFIED_GTFS_20260918,Infoview Thoraipakkam,Infoview Thoraipakkam,,,bus,bus_stop,12.94389,80.23732,12.94389,80.23732,True,True,,MTC,operational
GTFS_STOP_8363,CHENNAI_COMMUNITY_GTFS,8363,CHENNAI_UNIFIED_GTFS_20260918,Balaji Dental College,Balaji Dental College,,,bus,bus_stop,12.94405,80.20835,12.94405,80.20835,True,True,,MTC,operational
GTFS_STOP_9888,CHENNAI_COMMUNITY_GTFS,9888,CHENNAI_UNIFIED_GTFS_20260918,Mannady Police Quarters,Mannady Police Quarters,,,bus,bus_stop,13.09767,80.28659,13.09767,80.28659,True,True,,MTC,operational
GTFS_STOP_9889,CHENNAI_COMMUNITY_GTFS,9889,CHENNAI_UNIFIED_GTFS_20260918,Dasa Mahan,Dasa Mahan,,,bus,bus_stop,13.09769,80.25466,13.09769,80.25466,True,True,,MTC,operational
GTFS_STOP_9890,CHENNAI_COMMUNITY_GTFS,9890,CHENNAI_UNIFIED_GTFS_20260918,Mannady Police Quarters,Mannady Police Quarters,,,bus,bus_stop,13.09774,80.28652,13.09774,80.28652,True,True,,MTC,operational
GTFS_STOP_987,CHENNAI_COMMUNITY_GTFS,987,CHENNAI_UNIFIED_GTFS_20260918,Chinnandi Madam,Chinnandi Madam,,,bus,bus_stop,13.13651,80.25523,13.13651,80.25523,True,True,,MTC,operational
GTFS_STOP_8364,CHENNAI_COMMUNITY_GTFS,8364,CHENNAI_UNIFIED_GTFS_20260918,Tambaram Tb Hospital,Tambaram Tb Hospital,,,bus,bus_stop,12.9441,80.13471,12.9441,80.13471,True,True,,MTC,operational
GTFS_STOP_8366,CHENNAI_COMMUNITY_GTFS,8366,CHENNAI_UNIFIED_GTFS_20260918,Chromepet Gh,Chromepet Gh,,,bus,bus_stop,12.94428,80.13451,12.94428,80.13451,True,True,,MTC,operational
GTFS_STOP_8368,CHENNAI_COMMUNITY_GTFS,8368,CHENNAI_UNIFIED_GTFS_20260918,Veeramani Nagar,Veeramani Nagar,,,bus,bus_stop,12.9447,80.18304,12.9447,80.18304,True,True,,MTC,operational
GTFS_STOP_8369,CHENNAI_COMMUNITY_GTFS,8369,CHENNAI_UNIFIED_GTFS_20260918,Veeramani Nagar,Veeramani Nagar,,,bus,bus_stop,12.9448,80.1829,12.9448,80.1829,True,True,,MTC,operational
GTFS_STOP_8370,CHENNAI_COMMUNITY_GTFS,8370,CHENNAI_UNIFIED_GTFS_20260918,Donbosco School,Donbosco School,,,bus,bus_stop,12.945,80.15896,12.945,80.15896,True,True,,MTC,operational
GTFS_STOP_10939,CHENNAI_COMMUNITY_GTFS,10939,CHENNAI_UNIFIED_GTFS_20260918,Peter'S Road,Peter'S Road,,,bus,bus_stop,13.05452,80.25521,13.05452,80.25521,True,True,,MTC,operational
GTFS_STOP_8365,CHENNAI_COMMUNITY_GTFS,8365,CHENNAI_UNIFIED_GTFS_20260918,Tambaram Tb Hospital,Tambaram Tb Hospital,,,bus,bus_stop,12.9441,80.1345,12.9441,80.1345,True,True,,MTC,operational
GTFS_STOP_8371,CHENNAI_COMMUNITY_GTFS,8371,CHENNAI_UNIFIED_GTFS_20260918,Donbosco School,Donbosco School,,,bus,bus_stop,12.94503,80.1589,12.94503,80.1589,True,True,,MTC,operational
GTFS_STOP_8373,CHENNAI_COMMUNITY_GTFS,8373,CHENNAI_UNIFIED_GTFS_20260918,Erumaiyur Erikarai,Erumaiyur Erikarai,,,bus,bus_stop,12.94607,80.0799,12.94607,80.0799,True,True,,MTC,operational
GTFS_STOP_8374,CHENNAI_COMMUNITY_GTFS,8374,CHENNAI_UNIFIED_GTFS_20260918,Gandhi Nagar Naduveerapattu,Gandhi Nagar Naduveerapattu,,,bus,bus_stop,12.94619,80.04853,12.94619,80.04853,True,True,,MTC,operational
GTFS_STOP_8376,CHENNAI_COMMUNITY_GTFS,8376,CHENNAI_UNIFIED_GTFS_20260918,Gandhi Nagar Naduveerapattu,Gandhi Nagar Naduveerapattu,,,bus,bus_stop,12.94647,80.04828,12.94647,80.04828,True,True,,MTC,operational
GTFS_STOP_10941,CHENNAI_COMMUNITY_GTFS,10941,CHENNAI_UNIFIED_GTFS_20260918,Kannagi Statue Shelter 1,Kannagi Statue Shelter 1,,,bus,bus_stop,13.05531,80.28163,13.05531,80.28163,True,True,,MTC,operational
GTFS_STOP_8377,CHENNAI_COMMUNITY_GTFS,8377,CHENNAI_UNIFIED_GTFS_20260918,D B Jain College,D B Jain College,,,bus,bus_stop,12.9466,80.23962,12.9466,80.23962,True,True,,MTC,operational
GTFS_STOP_10940,CHENNAI_COMMUNITY_GTFS,10940,CHENNAI_UNIFIED_GTFS_20260918,Thirumali Pillai Road,Thirumali Pillai Road,,,bus,bus_stop,13.04656,80.23954,13.04656,80.23954,True,True,,MTC,operational
GTFS_STOP_8375,CHENNAI_COMMUNITY_GTFS,8375,CHENNAI_UNIFIED_GTFS_20260918,Somangalam Bus Stand,Somangalam Bus Stand,,,bus,bus_stop,12.94623,80.03567,12.94623,80.03567,True,True,,MTC,operational
GTFS_STOP_8378,CHENNAI_COMMUNITY_GTFS,8378,CHENNAI_UNIFIED_GTFS_20260918,Echankadu,Echankadu,,,bus,bus_stop,12.94679,80.18414,12.94679,80.18414,True,True,,MTC,operational
GTFS_STOP_2820,CHENNAI_COMMUNITY_GTFS,2820,CHENNAI_UNIFIED_GTFS_20260918,Mmda Colony Road Junction,Mmda Colony Road Junction,,,bus,bus_stop,13.06518,80.21125,13.06518,80.21125,True,True,,MTC,operational
GTFS_STOP_8380,CHENNAI_COMMUNITY_GTFS,8380,CHENNAI_UNIFIED_GTFS_20260918,Tamil Nadu Eb,Tamil Nadu Eb,,,bus,bus_stop,12.94704,80.13033,12.94704,80.13033,True,True,,MTC,operational
GTFS_STOP_8381,CHENNAI_COMMUNITY_GTFS,8381,CHENNAI_UNIFIED_GTFS_20260918,Echankadu,Echankadu,,,bus,bus_stop,12.94705,80.18408,12.94705,80.18408,True,True,,MTC,operational
GTFS_STOP_8383,CHENNAI_COMMUNITY_GTFS,8383,CHENNAI_UNIFIED_GTFS_20260918,Tamil Nadu Eb,Tamil Nadu Eb,,,bus,bus_stop,12.94713,80.13027,12.94713,80.13027,True,True,,MTC,operational
GTFS_STOP_10942,CHENNAI_COMMUNITY_GTFS,10942,CHENNAI_UNIFIED_GTFS_20260918,M G Road,M G Road,,,bus,bus_stop,12.99688,80.25716,12.99688,80.25716,True,True,,MTC,operational
GTFS_STOP_8382,CHENNAI_COMMUNITY_GTFS,8382,CHENNAI_UNIFIED_GTFS_20260918,Chromepet Mit Gate,Chromepet Mit Gate,,,bus,bus_stop,12.94706,80.13702,12.94706,80.13702,True,True,,MTC,operational
GTFS_STOP_8379,CHENNAI_COMMUNITY_GTFS,8379,CHENNAI_UNIFIED_GTFS_20260918,D B Jain College,D B Jain College,,,bus,bus_stop,12.94696,80.23995,12.94696,80.23995,True,True,,MTC,operational
GTFS_STOP_8384,CHENNAI_COMMUNITY_GTFS,8384,CHENNAI_UNIFIED_GTFS_20260918,Burma Colony,Burma Colony,,,bus,bus_stop,12.94775,80.11606,12.94775,80.11606,True,True,,MTC,operational
GTFS_STOP_8387,CHENNAI_COMMUNITY_GTFS,8387,CHENNAI_UNIFIED_GTFS_20260918,Burma Colony,Burma Colony,,,bus,bus_stop,12.94817,80.11601,12.94817,80.11601,True,True,,MTC,operational
GTFS_STOP_8388,CHENNAI_COMMUNITY_GTFS,8388,CHENNAI_UNIFIED_GTFS_20260918,Nokia,Nokia,,,bus,bus_stop,12.94839,79.93815,12.94839,79.93815,True,True,,MTC,operational
GTFS_STOP_8389,CHENNAI_COMMUNITY_GTFS,8389,CHENNAI_UNIFIED_GTFS_20260918,Kamatchi Hospital,Kamatchi Hospital,,,bus,bus_stop,12.94841,80.20928,12.94841,80.20928,True,True,,MTC,operational
GTFS_STOP_8390,CHENNAI_COMMUNITY_GTFS,8390,CHENNAI_UNIFIED_GTFS_20260918,Puliyamaram Sunnambu Kolathur,Puliyamaram Sunnambu Kolathur,,,bus,bus_stop,12.94848,80.19906,12.94848,80.19906,True,True,,MTC,operational
GTFS_STOP_8385,CHENNAI_COMMUNITY_GTFS,8385,CHENNAI_UNIFIED_GTFS_20260918,Somangalam Eb,Somangalam Eb,,,bus,bus_stop,12.94785,80.03577,12.94785,80.03577,True,True,,MTC,operational
GTFS_STOP_8386,CHENNAI_COMMUNITY_GTFS,8386,CHENNAI_UNIFIED_GTFS_20260918,Chromepet Mit Gate,Chromepet Mit Gate,,,bus,bus_stop,12.948,80.13741,12.948,80.13741,True,True,,MTC,operational
GTFS_STOP_8391,CHENNAI_COMMUNITY_GTFS,8391,CHENNAI_UNIFIED_GTFS_20260918,Sunnambu Kolathur,Sunnambu Kolathur,,,bus,bus_stop,12.9485,80.19536,12.9485,80.19536,True,True,,MTC,operational
GTFS_STOP_8392,CHENNAI_COMMUNITY_GTFS,8392,CHENNAI_UNIFIED_GTFS_20260918,Pallikaranai Kamachi Hospital,Pallikaranai Kamachi Hospital,,,bus,bus_stop,12.94798,80.21008,12.94798,80.21008,True,True,,MTC,operational
GTFS_STOP_8393,CHENNAI_COMMUNITY_GTFS,8393,CHENNAI_UNIFIED_GTFS_20260918,Ramji Nagar,Ramji Nagar,,,bus,bus_stop,12.94864,80.04716,12.94864,80.04716,True,True,,MTC,operational
GTFS_STOP_8394,CHENNAI_COMMUNITY_GTFS,8394,CHENNAI_UNIFIED_GTFS_20260918,Sri Nagar,Sri Nagar,,,bus,bus_stop,12.94865,80.20327,12.94865,80.20327,True,True,,MTC,operational
GTFS_STOP_8395,CHENNAI_COMMUNITY_GTFS,8395,CHENNAI_UNIFIED_GTFS_20260918,Puliyamaram Sunnambu Kolathur,Puliyamaram Sunnambu Kolathur,,,bus,bus_stop,12.94866,80.1992,12.94866,80.1992,True,True,,MTC,operational
GTFS_STOP_8396,CHENNAI_COMMUNITY_GTFS,8396,CHENNAI_UNIFIED_GTFS_20260918,Ettiamman Kovil,Ettiamman Kovil,,,bus,bus_stop,12.94866,80.06472,12.94866,80.06472,True,True,,MTC,operational
GTFS_STOP_8397,CHENNAI_COMMUNITY_GTFS,8397,CHENNAI_UNIFIED_GTFS_20260918,Sunnambu Kolathur,Sunnambu Kolathur,,,bus,bus_stop,12.94868,80.19522,12.94868,80.19522,True,True,,MTC,operational
GTFS_STOP_8399,CHENNAI_COMMUNITY_GTFS,8399,CHENNAI_UNIFIED_GTFS_20260918,Ettiamman Kovil,Ettiamman Kovil,,,bus,bus_stop,12.94875,80.06475,12.94875,80.06475,True,True,,MTC,operational
GTFS_STOP_8400,CHENNAI_COMMUNITY_GTFS,8400,CHENNAI_UNIFIED_GTFS_20260918,Sri Nagar,Sri Nagar,,,bus,bus_stop,12.94876,80.20327,12.94876,80.20327,True,True,,MTC,operational
GTFS_STOP_8401,CHENNAI_COMMUNITY_GTFS,8401,CHENNAI_UNIFIED_GTFS_20260918,Ramji Nagar,Ramji Nagar,,,bus,bus_stop,12.94886,80.04716,12.94886,80.04716,True,True,,MTC,operational
GTFS_STOP_8402,CHENNAI_COMMUNITY_GTFS,8402,CHENNAI_UNIFIED_GTFS_20260918,Vadamangalam Road Junction,Vadamangalam Road Junction,,,bus,bus_stop,12.94885,79.92653,12.94885,79.92653,True,True,,MTC,operational
GTFS_STOP_8403,CHENNAI_COMMUNITY_GTFS,8403,CHENNAI_UNIFIED_GTFS_20260918,Eachangadu Junction,Eachangadu Junction,,,bus,bus_stop,12.949,80.18535,12.949,80.18535,True,True,,MTC,operational
GTFS_STOP_8405,CHENNAI_COMMUNITY_GTFS,8405,CHENNAI_UNIFIED_GTFS_20260918,Eachangadu Junction,Eachangadu Junction,,,bus,bus_stop,12.94902,80.1852,12.94902,80.1852,True,True,,MTC,operational
GTFS_STOP_8407,CHENNAI_COMMUNITY_GTFS,8407,CHENNAI_UNIFIED_GTFS_20260918,Nagathamman Temple,Nagathamman Temple,,,bus,bus_stop,12.94907,80.23984,12.94907,80.23984,True,True,,MTC,operational
GTFS_STOP_8408,CHENNAI_COMMUNITY_GTFS,8408,CHENNAI_UNIFIED_GTFS_20260918,Durga Nagar,Durga Nagar,,,bus,bus_stop,12.9491,80.12536,12.9491,80.12536,True,True,,MTC,operational
GTFS_STOP_8409,CHENNAI_COMMUNITY_GTFS,8409,CHENNAI_UNIFIED_GTFS_20260918,Nokia,Nokia,,,bus,bus_stop,12.94915,79.93863,12.94915,79.93863,True,True,,MTC,operational
GTFS_STOP_8404,CHENNAI_COMMUNITY_GTFS,8404,CHENNAI_UNIFIED_GTFS_20260918,Vadamangalam Road Junction,Vadamangalam Road Junction,,,bus,bus_stop,12.94902,79.92628,12.94902,79.92628,True,True,,MTC,operational
GTFS_STOP_8410,CHENNAI_COMMUNITY_GTFS,8410,CHENNAI_UNIFIED_GTFS_20260918,Eachangadu Junction,Eachangadu Junction,,,bus,bus_stop,12.94918,80.18384,12.94918,80.18384,True,True,,MTC,operational
GTFS_STOP_8411,CHENNAI_COMMUNITY_GTFS,8411,CHENNAI_UNIFIED_GTFS_20260918,Thoraipakkam Check Post 230 K V Tower,Thoraipakkam Check Post 230 K V Tower,,,bus,bus_stop,12.94928,80.22146,12.94928,80.22146,True,True,,MTC,operational
GTFS_STOP_10946,CHENNAI_COMMUNITY_GTFS,10946,CHENNAI_UNIFIED_GTFS_20260918,Koyambedu School,Koyambedu School,,,bus,bus_stop,13.07448,80.1994,13.07448,80.1994,True,True,,MTC,operational
GTFS_STOP_8413,CHENNAI_COMMUNITY_GTFS,8413,CHENNAI_UNIFIED_GTFS_20260918,Somangalam,Somangalam,,,bus,bus_stop,12.94933,80.03229,12.94933,80.03229,True,True,,MTC,operational
GTFS_STOP_8415,CHENNAI_COMMUNITY_GTFS,8415,CHENNAI_UNIFIED_GTFS_20260918,Thoraipakkam Check Post 230 K V Tower,Thoraipakkam Check Post 230 K V Tower,,,bus,bus_stop,12.94949,80.22121,12.94949,80.22121,True,True,,MTC,operational
GTFS_STOP_10947,CHENNAI_COMMUNITY_GTFS,10947,CHENNAI_UNIFIED_GTFS_20260918,Alandur Gandhi Market,Alandur Gandhi Market,,,bus,bus_stop,13.0062,80.20949,13.0062,80.20949,True,True,,MTC,operational
GTFS_STOP_8416,CHENNAI_COMMUNITY_GTFS,8416,CHENNAI_UNIFIED_GTFS_20260918,Aringar Anna Kalyanamandapam,Aringar Anna Kalyanamandapam,,,bus,bus_stop,12.94965,80.08091,12.94965,80.08091,True,True,,MTC,operational
GTFS_STOP_2898,CHENNAI_COMMUNITY_GTFS,2898,CHENNAI_UNIFIED_GTFS_20260918,Mullai Nagar Bus Stand,Mullai Nagar Bus Stand,,,bus,bus_stop,13.12237,80.26583,13.12237,80.26583,True,True,,MTC,operational
GTFS_STOP_8417,CHENNAI_COMMUNITY_GTFS,8417,CHENNAI_UNIFIED_GTFS_20260918,Aringar Anna Kalyanamandapam,Aringar Anna Kalyanamandapam,,,bus,bus_stop,12.94967,80.08097,12.94967,80.08097,True,True,,MTC,operational
GTFS_STOP_8418,CHENNAI_COMMUNITY_GTFS,8418,CHENNAI_UNIFIED_GTFS_20260918,Seevaram,Seevaram,,,bus,bus_stop,12.95103,80.2413,12.95103,80.2413,True,True,,MTC,operational
GTFS_STOP_8419,CHENNAI_COMMUNITY_GTFS,8419,CHENNAI_UNIFIED_GTFS_20260918,Perumal Nagar,Perumal Nagar,,,bus,bus_stop,12.95126,80.1741,12.95126,80.1741,True,True,,MTC,operational
GTFS_STOP_8420,CHENNAI_COMMUNITY_GTFS,8420,CHENNAI_UNIFIED_GTFS_20260918,Perumal Nagar,Perumal Nagar,,,bus,bus_stop,12.95142,80.17418,12.95142,80.17418,True,True,,MTC,operational
GTFS_STOP_8421,CHENNAI_COMMUNITY_GTFS,8421,CHENNAI_UNIFIED_GTFS_20260918,Chromepet,Chromepet,,,bus,bus_stop,12.95152,80.14011,12.95152,80.14011,True,True,,MTC,operational
GTFS_STOP_8422,CHENNAI_COMMUNITY_GTFS,8422,CHENNAI_UNIFIED_GTFS_20260918,Radha Nagar Police Booth,Radha Nagar Police Booth,,,bus,bus_stop,12.95159,80.14619,12.95159,80.14619,True,True,,MTC,operational
GTFS_STOP_8423,CHENNAI_COMMUNITY_GTFS,8423,CHENNAI_UNIFIED_GTFS_20260918,Radha Nagar Police Booth,Radha Nagar Police Booth,,,bus,bus_stop,12.95159,80.14614,12.95159,80.14614,True,True,,MTC,operational
GTFS_STOP_8426,CHENNAI_COMMUNITY_GTFS,8426,CHENNAI_UNIFIED_GTFS_20260918,Erumaiyur,Erumaiyur,,,bus,bus_stop,12.95212,80.08873,12.95212,80.08873,True,True,,MTC,operational
GTFS_STOP_8427,CHENNAI_COMMUNITY_GTFS,8427,CHENNAI_UNIFIED_GTFS_20260918,Erumaiyur,Erumaiyur,,,bus,bus_stop,12.95253,80.08804,12.95253,80.08804,True,True,,MTC,operational
GTFS_STOP_8428,CHENNAI_COMMUNITY_GTFS,8428,CHENNAI_UNIFIED_GTFS_20260918,Taar Plant,Taar Plant,,,bus,bus_stop,12.95256,80.0509,12.95256,80.0509,True,True,,MTC,operational
GTFS_STOP_6568,CHENNAI_COMMUNITY_GTFS,6568,CHENNAI_UNIFIED_GTFS_20260918,Perungalatgur Lake View Stop,Perungalatgur Lake View Stop,,,bus,bus_stop,12.90909,80.09828,12.90909,80.09828,True,True,,MTC,operational
GTFS_STOP_8425,CHENNAI_COMMUNITY_GTFS,8425,CHENNAI_UNIFIED_GTFS_20260918,Seevaram,Seevaram,,,bus,bus_stop,12.95165,80.24178,12.95165,80.24178,True,True,,MTC,operational
GTFS_STOP_8429,CHENNAI_COMMUNITY_GTFS,8429,CHENNAI_UNIFIED_GTFS_20260918,Sri Sairam Siddha Medical College,Sri Sairam Siddha Medical College,,,bus,bus_stop,12.9526,80.05957,12.9526,80.05957,True,True,,MTC,operational
GTFS_STOP_8430,CHENNAI_COMMUNITY_GTFS,8430,CHENNAI_UNIFIED_GTFS_20260918,Taar Plant,Taar Plant,,,bus,bus_stop,12.95262,80.05086,12.95262,80.05086,True,True,,MTC,operational
GTFS_STOP_8431,CHENNAI_COMMUNITY_GTFS,8431,CHENNAI_UNIFIED_GTFS_20260918,Sri Sairam Siddha Medical College,Sri Sairam Siddha Medical College,,,bus,bus_stop,12.95263,80.05952,12.95263,80.05952,True,True,,MTC,operational
GTFS_STOP_8432,CHENNAI_COMMUNITY_GTFS,8432,CHENNAI_UNIFIED_GTFS_20260918,Balaji Hospital,Balaji Hospital,,,bus,bus_stop,12.95329,80.1398,12.95329,80.1398,True,True,,MTC,operational
GTFS_STOP_8433,CHENNAI_COMMUNITY_GTFS,8433,CHENNAI_UNIFIED_GTFS_20260918,Balaji Hospital,Balaji Hospital,,,bus,bus_stop,12.95336,80.13938,12.95336,80.13938,True,True,,MTC,operational
GTFS_STOP_9891,CHENNAI_COMMUNITY_GTFS,9891,CHENNAI_UNIFIED_GTFS_20260918,Ayyappa Nagar,Ayyappa Nagar,,,bus,bus_stop,13.0978,80.14028,13.0978,80.14028,True,True,,MTC,operational
GTFS_STOP_9892,CHENNAI_COMMUNITY_GTFS,9892,CHENNAI_UNIFIED_GTFS_20260918,W P A Soundarapandian School,W P A Soundarapandian School,,,bus,bus_stop,13.09786,80.22813,13.09786,80.22813,True,True,,MTC,operational
GTFS_STOP_9893,CHENNAI_COMMUNITY_GTFS,9893,CHENNAI_UNIFIED_GTFS_20260918,Ayyappa Nagar,Ayyappa Nagar,,,bus,bus_stop,13.09788,80.14046,13.09788,80.14046,True,True,,MTC,operational
GTFS_STOP_8475,CHENNAI_COMMUNITY_GTFS,8475,CHENNAI_UNIFIED_GTFS_20260918,Puduppair,Puduppair,,,bus,bus_stop,12.95877,80.0201,12.95877,80.0201,True,True,,MTC,operational
GTFS_STOP_8436,CHENNAI_COMMUNITY_GTFS,8436,CHENNAI_UNIFIED_GTFS_20260918,Ice Factory,Ice Factory,,,bus,bus_stop,12.95409,80.25529,12.95409,80.25529,True,True,,MTC,operational
GTFS_STOP_8437,CHENNAI_COMMUNITY_GTFS,8437,CHENNAI_UNIFIED_GTFS_20260918,Ice Factory,Ice Factory,,,bus,bus_stop,12.95409,80.25507,12.95409,80.25507,True,True,,MTC,operational
GTFS_STOP_8438,CHENNAI_COMMUNITY_GTFS,8438,CHENNAI_UNIFIED_GTFS_20260918,Erumaiyur Panchayath Office,Erumaiyur Panchayath Office,,,bus,bus_stop,12.95416,80.0809,12.95416,80.0809,True,True,,MTC,operational
GTFS_STOP_8439,CHENNAI_COMMUNITY_GTFS,8439,CHENNAI_UNIFIED_GTFS_20260918,Erumaiyur Panchayath Office,Erumaiyur Panchayath Office,,,bus,bus_stop,12.9542,80.08089,12.9542,80.08089,True,True,,MTC,operational
GTFS_STOP_8440,CHENNAI_COMMUNITY_GTFS,8440,CHENNAI_UNIFIED_GTFS_20260918,Vels University,Vels University,,,bus,bus_stop,12.95435,80.15932,12.95435,80.15932,True,True,,MTC,operational
GTFS_STOP_8441,CHENNAI_COMMUNITY_GTFS,8441,CHENNAI_UNIFIED_GTFS_20260918,Tambaram Mudichur Koot Road,Tambaram Mudichur Koot Road,,,bus,bus_stop,12.9544,79.95715,12.9544,79.95715,True,True,,MTC,operational
GTFS_STOP_8442,CHENNAI_COMMUNITY_GTFS,8442,CHENNAI_UNIFIED_GTFS_20260918,Somangalam School,Somangalam School,,,bus,bus_stop,12.95446,80.04292,12.95446,80.04292,True,True,,MTC,operational
GTFS_STOP_8443,CHENNAI_COMMUNITY_GTFS,8443,CHENNAI_UNIFIED_GTFS_20260918,Tambaram Mudichur Koot Road,Tambaram Mudichur Koot Road,,,bus,bus_stop,12.9545,79.95722,12.9545,79.95722,True,True,,MTC,operational
GTFS_STOP_2945,CHENNAI_COMMUNITY_GTFS,2945,CHENNAI_UNIFIED_GTFS_20260918,Muthamizh Nagar,Muthamizh Nagar,,,bus,bus_stop,13.13437,80.25381,13.13437,80.25381,True,True,,MTC,operational
GTFS_STOP_8444,CHENNAI_COMMUNITY_GTFS,8444,CHENNAI_UNIFIED_GTFS_20260918,Vels University,Vels University,,,bus,bus_stop,12.95452,80.15936,12.95452,80.15936,True,True,,MTC,operational
GTFS_STOP_8445,CHENNAI_COMMUNITY_GTFS,8445,CHENNAI_UNIFIED_GTFS_20260918,Nokia India Factory,Nokia India Factory,,,bus,bus_stop,12.95453,79.93401,12.95453,79.93401,True,True,,MTC,operational
GTFS_STOP_2946,CHENNAI_COMMUNITY_GTFS,2946,CHENNAI_UNIFIED_GTFS_20260918,Muthamizh Nagar,Muthamizh Nagar,,,bus,bus_stop,13.13442,80.25369,13.13442,80.25369,True,True,,MTC,operational
GTFS_STOP_10951,CHENNAI_COMMUNITY_GTFS,10951,CHENNAI_UNIFIED_GTFS_20260918,Albert Theatre,Albert Theatre,,,bus,bus_stop,13.07539,80.26399,13.07539,80.26399,True,True,,MTC,operational
GTFS_STOP_7517,CHENNAI_COMMUNITY_GTFS,7517,CHENNAI_UNIFIED_GTFS_20260918,Manali Government School,Manali Government School,,,bus,bus_stop,13.16627,80.25856,13.16627,80.25856,True,True,,MTC,operational
GTFS_STOP_7518,CHENNAI_COMMUNITY_GTFS,7518,CHENNAI_UNIFIED_GTFS_20260918,Manali Government School,Manali Government School,,,bus,bus_stop,13.16666,80.25844,13.16666,80.25844,True,True,,MTC,operational
GTFS_STOP_7519,CHENNAI_COMMUNITY_GTFS,7519,CHENNAI_UNIFIED_GTFS_20260918,Vel Tech Junction,Vel Tech Junction,,,bus,bus_stop,13.16676,80.09824,13.16676,80.09824,True,True,,MTC,operational
GTFS_STOP_7520,CHENNAI_COMMUNITY_GTFS,7520,CHENNAI_UNIFIED_GTFS_20260918,Mathur Mmda Third Main Road,Mathur Mmda Third Main Road,,,bus,bus_stop,13.16679,80.24991,13.16679,80.24991,True,True,,MTC,operational
GTFS_STOP_7521,CHENNAI_COMMUNITY_GTFS,7521,CHENNAI_UNIFIED_GTFS_20260918,Mathur Second Main Road,Mathur Second Main Road,,,bus,bus_stop,13.16682,80.24822,13.16682,80.24822,True,True,,MTC,operational
GTFS_STOP_7523,CHENNAI_COMMUNITY_GTFS,7523,CHENNAI_UNIFIED_GTFS_20260918,Mathur Mmda Third Main Road,Mathur Mmda Third Main Road,,,bus,bus_stop,13.16688,80.25022,13.16688,80.25022,True,True,,MTC,operational
GTFS_STOP_8446,CHENNAI_COMMUNITY_GTFS,8446,CHENNAI_UNIFIED_GTFS_20260918,Somangalam School,Somangalam School,,,bus,bus_stop,12.95459,80.04329,12.95459,80.04329,True,True,,MTC,operational
GTFS_STOP_8447,CHENNAI_COMMUNITY_GTFS,8447,CHENNAI_UNIFIED_GTFS_20260918,Mariyamman Kovil,Mariyamman Kovil,,,bus,bus_stop,12.95461,79.94979,12.95461,79.94979,True,True,,MTC,operational
GTFS_STOP_8448,CHENNAI_COMMUNITY_GTFS,8448,CHENNAI_UNIFIED_GTFS_20260918,Nokia India Factory,Nokia India Factory,,,bus,bus_stop,12.95462,79.93475,12.95462,79.93475,True,True,,MTC,operational
GTFS_STOP_8449,CHENNAI_COMMUNITY_GTFS,8449,CHENNAI_UNIFIED_GTFS_20260918,Mariyamman Kovil,Mariyamman Kovil,,,bus,bus_stop,12.95462,79.94999,12.95462,79.94999,True,True,,MTC,operational
GTFS_STOP_8450,CHENNAI_COMMUNITY_GTFS,8450,CHENNAI_UNIFIED_GTFS_20260918,Kanniyamman Temple,Kanniyamman Temple,,,bus,bus_stop,12.95466,80.07916,12.95466,80.07916,True,True,,MTC,operational
GTFS_STOP_8451,CHENNAI_COMMUNITY_GTFS,8451,CHENNAI_UNIFIED_GTFS_20260918,Kanniyamman Temple,Kanniyamman Temple,,,bus,bus_stop,12.95469,80.07917,12.95469,80.07917,True,True,,MTC,operational
GTFS_STOP_8452,CHENNAI_COMMUNITY_GTFS,8452,CHENNAI_UNIFIED_GTFS_20260918,Aishwarya Apartment,Aishwarya Apartment,,,bus,bus_stop,12.95504,80.13384,12.95504,80.13384,True,True,,MTC,operational
GTFS_STOP_8453,CHENNAI_COMMUNITY_GTFS,8453,CHENNAI_UNIFIED_GTFS_20260918,Aishwarya Apartment,Aishwarya Apartment,,,bus,bus_stop,12.95506,80.13382,12.95506,80.13382,True,True,,MTC,operational
GTFS_STOP_8454,CHENNAI_COMMUNITY_GTFS,8454,CHENNAI_UNIFIED_GTFS_20260918,Vallakottai Koot Road,Vallakottai Koot Road,,,bus,bus_stop,12.95525,79.94151,12.95525,79.94151,True,True,,MTC,operational
GTFS_STOP_8455,CHENNAI_COMMUNITY_GTFS,8455,CHENNAI_UNIFIED_GTFS_20260918,Vallakottai Koot Road,Vallakottai Koot Road,,,bus,bus_stop,12.95525,79.94143,12.95525,79.94143,True,True,,MTC,operational
GTFS_STOP_8456,CHENNAI_COMMUNITY_GTFS,8456,CHENNAI_UNIFIED_GTFS_20260918,Ganapathy Nagar,Ganapathy Nagar,,,bus,bus_stop,12.9555,80.15392,12.9555,80.15392,True,True,,MTC,operational
GTFS_STOP_8457,CHENNAI_COMMUNITY_GTFS,8457,CHENNAI_UNIFIED_GTFS_20260918,Ganapathy Nagar,Ganapathy Nagar,,,bus,bus_stop,12.95567,80.15379,12.95567,80.15379,True,True,,MTC,operational
