normalized_route_id,source_id,source_route_id,agency,route_short_name,route_long_name,mode,route_type,status
GTFS_ROUTE_23012,CHENNAI_COMMUNITY_GTFS,23012,MTC,10E CT,Saidapet West Bus Stand TO K.K Nagar Depot,bus,3,operational
GTFS_ROUTE_23013,CHENNAI_COMMUNITY_GTFS,23013,MTC,10E CT1,K.K Nagar Depot TO Saidapet West Bus Stand,bus,3,operational
GTFS_ROUTE_23016,CHENNAI_COMMUNITY_GTFS,23016,MTC,10E CT2,Royapuram TO Ekkattuthangal,bus,3,operational
GTFS_ROUTE_23018,CHENNAI_COMMUNITY_GTFS,23018,MTC,119 CT8,Adyar Depot TO  Guindy Bus,bus,3,operational
GTFS_ROUTE_23019,CHENNAI_COMMUNITY_GTFS,23019,MTC,120 CT1,Central Depot TO  Royapuram terminus,bus,3,operational
GTFS_ROUTE_23020,CHENNAI_COMMUNITY_GTFS,23020,MTC,120 CT2,Royapuram TO  Central Depot,bus,3,operational
GTFS_ROUTE_23021,CHENNAI_COMMUNITY_GTFS,23021,MTC,17D CT,K.K.Nagar TO Ethiraj College,bus,3,operational
GTFS_ROUTE_23022,CHENNAI_COMMUNITY_GTFS,23022,MTC,18A CT11,Central Depot TO  Royapuram,bus,3,operational
GTFS_ROUTE_23023,CHENNAI_COMMUNITY_GTFS,23023,MTC,18A CT12,Royapuram terminus TO  Central Depot,bus,3,operational
GTFS_ROUTE_23024,CHENNAI_COMMUNITY_GTFS,23024,MTC,18A CT9,Royapuram TO Mkb Nagar,bus,3,operational
GTFS_ROUTE_23025,CHENNAI_COMMUNITY_GTFS,23025,MTC,41D CT3,Ambattur Industrial Estate  TO  Mandaveli,bus,3,operational
GTFS_ROUTE_23026,CHENNAI_COMMUNITY_GTFS,23026,MTC,41D CT4,Mandaveli TO  Ambattur Industrial Estate,bus,3,operational
GTFS_ROUTE_23027,CHENNAI_COMMUNITY_GTFS,23027,MTC,57F CT,Island ground TO  Mkb Nagar East,bus,3,operational
GTFS_ROUTE_23028,CHENNAI_COMMUNITY_GTFS,23028,MTC,5C CT2,Central Depot TO  Royapuram,bus,3,operational
GTFS_ROUTE_23029,CHENNAI_COMMUNITY_GTFS,23029,MTC,5C CT2,Royapuram TO  Central Depot,bus,3,operational
GTFS_ROUTE_23030,CHENNAI_COMMUNITY_GTFS,23030,MTC,71E CT1,Central Depot to  Royapuram,bus,3,operational
GTFS_ROUTE_23031,CHENNAI_COMMUNITY_GTFS,23031,MTC,71E CT2,Royapuram terminus  TO  Central Depot,bus,3,operational
GTFS_ROUTE_23032,CHENNAI_COMMUNITY_GTFS,23032,MTC,91 CT11,MGR CHENNA TO  Thiruvanmiyur Depot,bus,3,operational
GTFS_ROUTE_23033,CHENNAI_COMMUNITY_GTFS,23033,MTC,91 CT7,Thiruvanmiyur TO  MGR CHENNAI,bus,3,operational
GTFS_ROUTE_23034,CHENNAI_COMMUNITY_GTFS,23034,MTC,91 CT9,M.G.R.Central TO  Thiruvanmiyur Depot,bus,3,operational
GTFS_ROUTE_23035,CHENNAI_COMMUNITY_GTFS,23035,MTC,A51 CT4,Central Depot TO  Royapuram,bus,3,operational
GTFS_ROUTE_23036,CHENNAI_COMMUNITY_GTFS,23036,MTC,A51 CT5,Royapuram terminus  TO  Central Depot,bus,3,operational
GTFS_ROUTE_23037,CHENNAI_COMMUNITY_GTFS,23037,MTC,M1 CT7,Thiruvanmiyur TO  Saidapet,bus,3,operational
GTFS_ROUTE_23038,CHENNAI_COMMUNITY_GTFS,23038,MTC,MAA2 CT2,Kalaignar Nagar TO Meeanambakkam International Airport,bus,3,operational
GTFS_ROUTE_23039,CHENNAI_COMMUNITY_GTFS,23039,MTC,S73T R1,Ambattur Industrial Estate TO  Thiruverkadu,bus,3,operational
GTFS_ROUTE_23040,CHENNAI_COMMUNITY_GTFS,23040,MTC,S73T R,Thiruverkadu to  Ambattur Industrial Estate,bus,3,operational
GTFS_ROUTE_23044,CHENNAI_COMMUNITY_GTFS,23044,MTC,10A,K.K.Nagar TO Saidapet West,bus,3,operational
GTFS_ROUTE_23048,CHENNAI_COMMUNITY_GTFS,23048,MTC,18S,Kilambakkam B.S TO Ngo Colony,bus,3,operational
GTFS_ROUTE_23049,CHENNAI_COMMUNITY_GTFS,23049,MTC,9M,Thyagaraya Nagar TO A.G.S.Officer'S Colony,bus,3,operational
GTFS_ROUTE_23050,CHENNAI_COMMUNITY_GTFS,23050,MTC,9M,A.G.S.Officer'S Colony TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_23065,CHENNAI_COMMUNITY_GTFS,23065,MTC,S13,Velachery B.T TO Guindy R.S,bus,3,operational
GTFS_ROUTE_23052,CHENNAI_COMMUNITY_GTFS,23052,MTC,S18D,Keelkattalai TO Saidapet,bus,3,operational
GTFS_ROUTE_23053,CHENNAI_COMMUNITY_GTFS,23053,MTC,S18D,Saidapet TO Keelkattalai,bus,3,operational
GTFS_ROUTE_23054,CHENNAI_COMMUNITY_GTFS,23054,MTC,18S,Ngo Colony TO Kilambakkam B.S,bus,3,operational
GTFS_ROUTE_23055,CHENNAI_COMMUNITY_GTFS,23055,MTC,45A,Vivekananda House TO Madipakkam B.T,bus,3,operational
GTFS_ROUTE_23056,CHENNAI_COMMUNITY_GTFS,23056,MTC,45A,Madipakkam B.T TO Vivekananda House,bus,3,operational
GTFS_ROUTE_23059,CHENNAI_COMMUNITY_GTFS,23059,MTC,51M,Thyagaraya Nagar TO Madipakkam B.T,bus,3,operational
GTFS_ROUTE_23060,CHENNAI_COMMUNITY_GTFS,23060,MTC,51M,Madipakkam B.T TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_23061,CHENNAI_COMMUNITY_GTFS,23061,MTC,552K,Keelkattalai TO Thiruporur,bus,3,operational
GTFS_ROUTE_23062,CHENNAI_COMMUNITY_GTFS,23062,MTC,552K,Thiruporur TO Keelkattalai,bus,3,operational
GTFS_ROUTE_23063,CHENNAI_COMMUNITY_GTFS,23063,MTC,91R,Velachery B.T TO Kilambakkam B.T,bus,3,operational
GTFS_ROUTE_23064,CHENNAI_COMMUNITY_GTFS,23064,MTC,91R,Kilambakkam B.T TO Velachery B.T,bus,3,operational
GTFS_ROUTE_23066,CHENNAI_COMMUNITY_GTFS,23066,MTC,S13,Guindy R.S TO Velachery B.T,bus,3,operational
GTFS_ROUTE_23067,CHENNAI_COMMUNITY_GTFS,23067,MTC,D70,Velachery B.T TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_23068,CHENNAI_COMMUNITY_GTFS,23068,MTC,D70,Ambattur I.E TO Velachery B.T,bus,3,operational
GTFS_ROUTE_23069,CHENNAI_COMMUNITY_GTFS,23069,MTC,J51 CT,Velachery B.T TO Venkadamangalam,bus,3,operational
GTFS_ROUTE_23071,CHENNAI_COMMUNITY_GTFS,23071,MTC,J51 CT,Venkadamangalam TO Velachery B.T,bus,3,operational
GTFS_ROUTE_23072,CHENNAI_COMMUNITY_GTFS,23072,MTC,J51,Velachery B.T TO Tambaram West,bus,3,operational
GTFS_ROUTE_23073,CHENNAI_COMMUNITY_GTFS,23073,MTC,J51,Tambaram West TO Velachery B.T,bus,3,operational
GTFS_ROUTE_23074,CHENNAI_COMMUNITY_GTFS,23074,MTC,M18C,Keelkattalai TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_23075,CHENNAI_COMMUNITY_GTFS,23075,MTC,91 R1,Tambaram West TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23076,CHENNAI_COMMUNITY_GTFS,23076,MTC,91 R1,Thiruvanmiyur TO Tambaram West,bus,3,operational
GTFS_ROUTE_23078,CHENNAI_COMMUNITY_GTFS,23078,MTC,9MEt,Royapuram TO A.G.S.Officer'S Colony,bus,3,operational
GTFS_ROUTE_23079,CHENNAI_COMMUNITY_GTFS,23079,MTC,9MEt,A.G.S.Officer'S Colony TO Royapuram,bus,3,operational
GTFS_ROUTE_23080,CHENNAI_COMMUNITY_GTFS,23080,MTC,18D,Royapuram to Keelkattalai,bus,3,operational
GTFS_ROUTE_23081,CHENNAI_COMMUNITY_GTFS,23081,MTC,18D,Keelkattalai to Royapuram,bus,3,operational
GTFS_ROUTE_23082,CHENNAI_COMMUNITY_GTFS,23082,MTC,21G CT6,Kilambakkam B.T TO Tambaram West,bus,3,operational
GTFS_ROUTE_23083,CHENNAI_COMMUNITY_GTFS,23083,MTC,56A R,Ennore TO Vallalar Nagar,bus,3,operational
GTFS_ROUTE_23092,CHENNAI_COMMUNITY_GTFS,23092,MTC,18K ct,Kk Nagar TO Saidapet West,bus,3,operational
GTFS_ROUTE_23085,CHENNAI_COMMUNITY_GTFS,23085,MTC,56A R1,Vallalar Nagar TO Ennore,bus,3,operational
GTFS_ROUTE_23087,CHENNAI_COMMUNITY_GTFS,23087,MTC,104C,Anna Nagar West TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_23089,CHENNAI_COMMUNITY_GTFS,23089,MTC,10A,Saidapet West TO K.K.Nagar,bus,3,operational
GTFS_ROUTE_23090,CHENNAI_COMMUNITY_GTFS,23090,MTC,121 ct1,Anna Nagar West TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_23093,CHENNAI_COMMUNITY_GTFS,23093,MTC,155A,Nehru Nagar Pozhichalur (Towards Sivan Kovil Pozhichalur) TO Chrompet-1 Depot (Towards Depot),bus,3,operational
GTFS_ROUTE_23095,CHENNAI_COMMUNITY_GTFS,23095,MTC,515A cut,Tambaram West TO Chrompet-2,bus,3,operational
GTFS_ROUTE_23096,CHENNAI_COMMUNITY_GTFS,23096,MTC,72 ct,Thiyagarayanagar Terminus TO Todd Hunter Nagar,bus,3,operational
GTFS_ROUTE_23097,CHENNAI_COMMUNITY_GTFS,23097,MTC,72 ct,Todd Hunter Nagar TO Thiyagarayanagar Terminus,bus,3,operational
GTFS_ROUTE_23098,CHENNAI_COMMUNITY_GTFS,23098,MTC,S44 ct,Otteri Police Station TO Perambur Bus Terminus,bus,3,operational
GTFS_ROUTE_23101,CHENNAI_COMMUNITY_GTFS,23101,MTC,4 R,Ennore TO Island ground,bus,3,operational
GTFS_ROUTE_23103,CHENNAI_COMMUNITY_GTFS,23103,MTC,157E,Ennore TO Redhills,bus,3,operational
GTFS_ROUTE_23104,CHENNAI_COMMUNITY_GTFS,23104,MTC,18K CT,Saidapet West TO Kk Nagar,bus,3,operational
GTFS_ROUTE_23108,CHENNAI_COMMUNITY_GTFS,23108,MTC,S18K,K.K Nagar Depot TO Saidapet West Parsn Nagar,bus,3,operational
GTFS_ROUTE_23109,CHENNAI_COMMUNITY_GTFS,23109,MTC,29AEt CT,Otteri Police Station TO Anna Square,bus,3,operational
GTFS_ROUTE_23110,CHENNAI_COMMUNITY_GTFS,23110,MTC,56ACt R,Ennore TO Thangal Tollgate,bus,3,operational
GTFS_ROUTE_23111,CHENNAI_COMMUNITY_GTFS,23111,MTC,56ACt R1,Thangal Tollgate TO Ennore,bus,3,operational
GTFS_ROUTE_23112,CHENNAI_COMMUNITY_GTFS,23112,MTC,C56C R1,Thiruvottriyur TO Island ground,bus,3,operational
GTFS_ROUTE_23113,CHENNAI_COMMUNITY_GTFS,23113,MTC,102M,Adyar B.T TO Manamathi,bus,3,operational
GTFS_ROUTE_23115,CHENNAI_COMMUNITY_GTFS,23115,MTC,19C,Thyagaraya Nagar TO Okk.Thoraipakm Sec.Colony,bus,3,operational
GTFS_ROUTE_23116,CHENNAI_COMMUNITY_GTFS,23116,MTC,19C,Okk.Thoraipakm Sec.Colony TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_23117,CHENNAI_COMMUNITY_GTFS,23117,MTC,19T,Thyagaraya Nagar TO Kovalam,bus,3,operational
GTFS_ROUTE_23118,CHENNAI_COMMUNITY_GTFS,23118,MTC,19T,Kovalam TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_23119,CHENNAI_COMMUNITY_GTFS,23119,MTC,T29C,Thiruvanmiyur TO Perambur Bus Terminus,bus,3,operational
GTFS_ROUTE_23120,CHENNAI_COMMUNITY_GTFS,23120,MTC,T29C,Perambur Bus Terminus TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23121,CHENNAI_COMMUNITY_GTFS,23121,MTC,29C R,Besant Nagar TO Perambur B.T,bus,3,operational
GTFS_ROUTE_23122,CHENNAI_COMMUNITY_GTFS,23122,MTC,47,Besant Nagar TO Villivakkam,bus,3,operational
GTFS_ROUTE_23123,CHENNAI_COMMUNITY_GTFS,23123,MTC,47,Villivakkam TO Besant Nagar,bus,3,operational
GTFS_ROUTE_23124,CHENNAI_COMMUNITY_GTFS,23124,MTC,109Ct,Adyar B.T TO Kovalam,bus,3,operational
GTFS_ROUTE_23125,CHENNAI_COMMUNITY_GTFS,23125,MTC,109Ct,Kovalam TO Adyar B.T,bus,3,operational
GTFS_ROUTE_23126,CHENNAI_COMMUNITY_GTFS,23126,MTC,96 R,Adyar Gandhi Nagar TO  Tambaram West,bus,3,operational
GTFS_ROUTE_23127,CHENNAI_COMMUNITY_GTFS,23127,MTC,96 R1,Tambaram West TO  Adyar Gandhi Nagar,bus,3,operational
GTFS_ROUTE_23131,CHENNAI_COMMUNITY_GTFS,23131,MTC,19 CT6,Kelambakkam TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_23132,CHENNAI_COMMUNITY_GTFS,23132,MTC,19 CT4,Thiruporur TO Kannagi Nagar S.C.B,bus,3,operational
GTFS_ROUTE_23136,CHENNAI_COMMUNITY_GTFS,23136,MTC,95 CT,Tambaram West TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23137,CHENNAI_COMMUNITY_GTFS,23137,MTC,95,Tambaram East TO Thiruvanmiyur Bs,bus,3,operational
GTFS_ROUTE_23138,CHENNAI_COMMUNITY_GTFS,23138,MTC,95 R,Tambaram East TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23140,CHENNAI_COMMUNITY_GTFS,23140,MTC,102 CT16,Siruseri I.T Park TO Island ground Terminus,bus,3,operational
GTFS_ROUTE_23141,CHENNAI_COMMUNITY_GTFS,23141,MTC,119 CT,Semmancheri S.C.B TO Cement Road,bus,3,operational
GTFS_ROUTE_23142,CHENNAI_COMMUNITY_GTFS,23142,MTC,119 R1,Semmancheri S.C.B TO Guindy Tvk Estate,bus,3,operational
GTFS_ROUTE_23143,CHENNAI_COMMUNITY_GTFS,23143,MTC,119 CT2,Semmancheri S.C.B TO K.K.Nagar,bus,3,operational
GTFS_ROUTE_23144,CHENNAI_COMMUNITY_GTFS,23144,MTC,119 CT4,Semmancheri S.C.B TO Velachery B.T,bus,3,operational
GTFS_ROUTE_23145,CHENNAI_COMMUNITY_GTFS,23145,MTC,221,Kelambakkam TO Saidapet,bus,3,operational
GTFS_ROUTE_23146,CHENNAI_COMMUNITY_GTFS,23146,MTC,221 CT1,Kelambakkam TO M.G.R.Central,bus,3,operational
GTFS_ROUTE_23147,CHENNAI_COMMUNITY_GTFS,23147,MTC,221 CT7,Thiruporur Bus Stand TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_23148,CHENNAI_COMMUNITY_GTFS,23148,MTC,221 RE1,Thiruporur TO M.G.R.Central,bus,3,operational
GTFS_ROUTE_23149,CHENNAI_COMMUNITY_GTFS,23149,MTC,523 CT,Mullipakkam TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23151,CHENNAI_COMMUNITY_GTFS,23151,MTC,570 CT4,Kelambakkam TO Adyar Depot,bus,3,operational
GTFS_ROUTE_23152,CHENNAI_COMMUNITY_GTFS,23152,MTC,570 CT3,Siruseri I.T Park TO K.K.Nagar,bus,3,operational
GTFS_ROUTE_23155,CHENNAI_COMMUNITY_GTFS,23155,MTC,102A,Pudupakkam Rd.Jn TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23156,CHENNAI_COMMUNITY_GTFS,23156,MTC,102C R2,Semmancheri TO  Island ground,bus,3,operational
GTFS_ROUTE_23157,CHENNAI_COMMUNITY_GTFS,23157,MTC,102C,Semmancheri TO M.G.R.Central,bus,3,operational
GTFS_ROUTE_23158,CHENNAI_COMMUNITY_GTFS,23158,MTC,102C CT4,Semmancheri TO Santhome Church,bus,3,operational
GTFS_ROUTE_23159,CHENNAI_COMMUNITY_GTFS,23159,MTC,102C CT7,Semmancheri to Tidel Park,bus,3,operational
GTFS_ROUTE_23160,CHENNAI_COMMUNITY_GTFS,23160,MTC,102C CT8,Semmancheri TO  Santhome,bus,3,operational
GTFS_ROUTE_23161,CHENNAI_COMMUNITY_GTFS,23161,MTC,102CT R1,Siruseri It Park TO  Thiruvanmiyur Depot,bus,3,operational
GTFS_ROUTE_23154,CHENNAI_COMMUNITY_GTFS,23154,MTC,570 CT3,Siruseri To  Guindy B.S,bus,3,operational
GTFS_ROUTE_23162,CHENNAI_COMMUNITY_GTFS,23162,MTC,102 CT1,Thaiyur Koman Nagar TO Adyar B.T,bus,3,operational
GTFS_ROUTE_23163,CHENNAI_COMMUNITY_GTFS,23163,MTC,102CT CT7,Siruseri I.T Park TO Adyar B.T,bus,3,operational
GTFS_ROUTE_23164,CHENNAI_COMMUNITY_GTFS,23164,MTC,102 CT,Siruseri I.T Park TO Tidel Park,bus,3,operational
GTFS_ROUTE_23165,CHENNAI_COMMUNITY_GTFS,23165,MTC,102 CT3,Kelambakkam TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23168,CHENNAI_COMMUNITY_GTFS,23168,MTC,102M,Manamathi TO Adyar B.T,bus,3,operational
GTFS_ROUTE_23169,CHENNAI_COMMUNITY_GTFS,23169,MTC,102P CT30,Perumpakkam Scb TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23171,CHENNAI_COMMUNITY_GTFS,23171,MTC,102P CT4,Perumbakkam TO Adyar B.S,bus,3,operational
GTFS_ROUTE_23172,CHENNAI_COMMUNITY_GTFS,23172,MTC,102P CT5,Perumbakkam Scb TO Vivekananda House,bus,3,operational
GTFS_ROUTE_23173,CHENNAI_COMMUNITY_GTFS,23173,MTC,102P CT8,Perumbakkam Scb TO Kannagi Nagar B.S,bus,3,operational
GTFS_ROUTE_23174,CHENNAI_COMMUNITY_GTFS,23174,MTC,102P CT15,Perumpakkam S.C.B TO Greams Road,bus,3,operational
GTFS_ROUTE_23175,CHENNAI_COMMUNITY_GTFS,23175,MTC,102S,Kelambakkam TO Kannagi Nagar S.C.B,bus,3,operational
GTFS_ROUTE_23176,CHENNAI_COMMUNITY_GTFS,23176,MTC,102X CT1,Perumpakkam S.C.B TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23178,CHENNAI_COMMUNITY_GTFS,23178,MTC,102X CT,Thiruporur TO M.G.R.Central,bus,3,operational
GTFS_ROUTE_23179,CHENNAI_COMMUNITY_GTFS,23179,MTC,102X CT,Thiruporur TO Adyar,bus,3,operational
GTFS_ROUTE_23180,CHENNAI_COMMUNITY_GTFS,23180,MTC,102X CT3,Thiruporur B.S TO Kannagi Nagar B.S,bus,3,operational
GTFS_ROUTE_23181,CHENNAI_COMMUNITY_GTFS,23181,MTC,102X CT7,Thiruporur TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23185,CHENNAI_COMMUNITY_GTFS,23185,MTC,19AX,Perumbakkam Scb to Thiyagarayanagar Terminus,bus,3,operational
GTFS_ROUTE_23186,CHENNAI_COMMUNITY_GTFS,23186,MTC,19B,Siruseri I.T Park TO Saidapet,bus,3,operational
GTFS_ROUTE_23187,CHENNAI_COMMUNITY_GTFS,23187,MTC,19BEt CT1,Perumpakkam S.C.B TO Saidapet,bus,3,operational
GTFS_ROUTE_23189,CHENNAI_COMMUNITY_GTFS,23189,MTC,19BEt CT,Thiruporur B.S TO Thiyagarayanagar Terminus,bus,3,operational
GTFS_ROUTE_23190,CHENNAI_COMMUNITY_GTFS,23190,MTC,19D,Semmancheri S.C.B TO Adyar B.T,bus,3,operational
GTFS_ROUTE_23191,CHENNAI_COMMUNITY_GTFS,23191,MTC,19D CT1,Semmancheri S.C.B TO Mandaveli,bus,3,operational
GTFS_ROUTE_23192,CHENNAI_COMMUNITY_GTFS,23192,MTC,19D CT,Perumpakkam S.C.B TO Adyar Gate,bus,3,operational
GTFS_ROUTE_23193,CHENNAI_COMMUNITY_GTFS,23193,MTC,23C CT,Perumpakkam S.C.B TO Ayanavaram B.T,bus,3,operational
GTFS_ROUTE_23194,CHENNAI_COMMUNITY_GTFS,23194,MTC,523A,Devi Karumariamman Temple TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23195,CHENNAI_COMMUNITY_GTFS,23195,MTC,523A CT,Karumbakkam TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23196,CHENNAI_COMMUNITY_GTFS,23196,MTC,570P CT,Thiruporur TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_23197,CHENNAI_COMMUNITY_GTFS,23197,MTC,570P CT,Kelambakkam TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_23198,CHENNAI_COMMUNITY_GTFS,23198,MTC,570P CT1,Perumpakkam S.C.B TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_23199,CHENNAI_COMMUNITY_GTFS,23199,MTC,570V,Kelambakkam TO Vadapalani,bus,3,operational
GTFS_ROUTE_23212,CHENNAI_COMMUNITY_GTFS,23212,MTC,101 R,Poonamallee TO Thiruvottriyur,bus,3,operational
GTFS_ROUTE_23202,CHENNAI_COMMUNITY_GTFS,23202,MTC,99X,Semmancheri B.S TO Adyar,bus,3,operational
GTFS_ROUTE_23204,CHENNAI_COMMUNITY_GTFS,23204,MTC,M51DCT,Pudupakkam TO Saidapet BS,bus,3,operational
GTFS_ROUTE_23207,CHENNAI_COMMUNITY_GTFS,23207,MTC,19A CT1,Adyar B.S TO Thiyagarayanagar,bus,3,operational
GTFS_ROUTE_23208,CHENNAI_COMMUNITY_GTFS,23208,MTC,19A R,Semmancheri S.C.B TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_23210,CHENNAI_COMMUNITY_GTFS,23210,MTC,101 R1,Thiruvotriyur TO Poonamallee,bus,3,operational
GTFS_ROUTE_23213,CHENNAI_COMMUNITY_GTFS,23213,MTC,101 CT7,Thiruvottriyur TO  M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_23215,CHENNAI_COMMUNITY_GTFS,23215,MTC,101 CT5,M.G.R.Koyambedu TO  Thiruvottriyur,bus,3,operational
GTFS_ROUTE_23216,CHENNAI_COMMUNITY_GTFS,23216,MTC,101 CT2,Royapuram terminus TO Poonamallee,bus,3,operational
GTFS_ROUTE_23217,CHENNAI_COMMUNITY_GTFS,23217,MTC,101CT1,Tondairpet TO Thiruvottriyur,bus,3,operational
GTFS_ROUTE_23221,CHENNAI_COMMUNITY_GTFS,23221,MTC,101CT1,Thiruvottriyur TO Tondiarpet,bus,3,operational
GTFS_ROUTE_23223,CHENNAI_COMMUNITY_GTFS,23223,MTC,119 R,Guindy Tvk Estate TO Semmancheri S.C.B,bus,3,operational
GTFS_ROUTE_23224,CHENNAI_COMMUNITY_GTFS,23224,MTC,119 CT,K.K.Nagar TO Guindy Industrial Estate Terminius,bus,3,operational
GTFS_ROUTE_23236,CHENNAI_COMMUNITY_GTFS,23236,MTC,56P CT9,Minjur N.T TO Tondiarpet,bus,3,operational
GTFS_ROUTE_23229,CHENNAI_COMMUNITY_GTFS,23229,MTC,6D R1,Thiruvanmiyur TO Thangal Tollgate,bus,3,operational
GTFS_ROUTE_23245,CHENNAI_COMMUNITY_GTFS,23245,MTC,1C R1,Ennore TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23232,CHENNAI_COMMUNITY_GTFS,23232,MTC,6D CT2,Tondairpet TO 1 Depot TO Tollgate,bus,3,operational
GTFS_ROUTE_23233,CHENNAI_COMMUNITY_GTFS,23233,MTC,56P R,Island ground TO  Minjur Bus Terminus (,bus,3,operational
GTFS_ROUTE_23234,CHENNAI_COMMUNITY_GTFS,23234,MTC,56P R2,Minjur Bus Terminus TO Island ground Terminus,bus,3,operational
GTFS_ROUTE_23235,CHENNAI_COMMUNITY_GTFS,23235,MTC,56P CT14,Tondiarpet TO Minjur,bus,3,operational
GTFS_ROUTE_23238,CHENNAI_COMMUNITY_GTFS,23238,MTC,44Ct R,Island ground TO  Tondiarpet,bus,3,operational
GTFS_ROUTE_23242,CHENNAI_COMMUNITY_GTFS,23242,MTC,101E,Tondiarpet TO Poonamallee,bus,3,operational
GTFS_ROUTE_23240,CHENNAI_COMMUNITY_GTFS,23240,MTC,44Ct R,Tondiarpet TO Island ground,bus,3,operational
GTFS_ROUTE_23241,CHENNAI_COMMUNITY_GTFS,23241,MTC,101E,Poonamallee TO Tondiarpet,bus,3,operational
GTFS_ROUTE_23243,CHENNAI_COMMUNITY_GTFS,23243,MTC,159B,Tondairpet TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_23244,CHENNAI_COMMUNITY_GTFS,23244,MTC,159B,M.G.R.Koyambedu TO Tondiarpet,bus,3,operational
GTFS_ROUTE_23246,CHENNAI_COMMUNITY_GTFS,23246,MTC,1C R,Thiruvanmiyur TO Ennore,bus,3,operational
GTFS_ROUTE_23247,CHENNAI_COMMUNITY_GTFS,23247,MTC,1,THIRUVOTRIYUR B.T TO THIRUVANMIYUR,bus,3,operational
GTFS_ROUTE_23249,CHENNAI_COMMUNITY_GTFS,23249,MTC,1,THIRUVANMIYUR TO THIRUVOTRIYUR B.T,bus,3,operational
GTFS_ROUTE_23250,CHENNAI_COMMUNITY_GTFS,23250,MTC,56D R1,Manali TO  Island ground,bus,3,operational
GTFS_ROUTE_23253,CHENNAI_COMMUNITY_GTFS,23253,MTC,56D R,Island ground TO Manali,bus,3,operational
GTFS_ROUTE_23263,CHENNAI_COMMUNITY_GTFS,23263,MTC,17D R,K.K.Nagar TO  Island ground,bus,3,operational
GTFS_ROUTE_23268,CHENNAI_COMMUNITY_GTFS,23268,MTC,B18,Tondairpet TO Kilambakkam,bus,3,operational
GTFS_ROUTE_23269,CHENNAI_COMMUNITY_GTFS,23269,MTC,B18,kilambakkam TO Tondairpet,bus,3,operational
GTFS_ROUTE_23270,CHENNAI_COMMUNITY_GTFS,23270,MTC,28B,Ennore TO Tollgate,bus,3,operational
GTFS_ROUTE_23266,CHENNAI_COMMUNITY_GTFS,23266,MTC,32A,V House TO Tondairpet,bus,3,operational
GTFS_ROUTE_23271,CHENNAI_COMMUNITY_GTFS,23271,MTC,28B,Tollgate TO Ennore,bus,3,operational
GTFS_ROUTE_23273,CHENNAI_COMMUNITY_GTFS,23273,MTC,44CT,Manali TO Tondairpet,bus,3,operational
GTFS_ROUTE_23277,CHENNAI_COMMUNITY_GTFS,23277,MTC,1CT,Tondairpet TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_23279,CHENNAI_COMMUNITY_GTFS,23279,MTC,1CT,Thiruvanmiyur TO Tondairpet,bus,3,operational
GTFS_ROUTE_23280,CHENNAI_COMMUNITY_GTFS,23280,MTC,157T,Tondairpet TO Redhills,bus,3,operational
GTFS_ROUTE_23281,CHENNAI_COMMUNITY_GTFS,23281,MTC,157T,Redhills TO Tondairpet,bus,3,operational
GTFS_ROUTE_23282,CHENNAI_COMMUNITY_GTFS,23282,MTC,44CT,Tondairpet TO Manali,bus,3,operational
GTFS_ROUTE_23283,CHENNAI_COMMUNITY_GTFS,23283,MTC,32A,Tondairpet TO V House,bus,3,operational
GTFS_ROUTE_23295,CHENNAI_COMMUNITY_GTFS,23295,MTC,500Et R1,Chitlapakkam TO Chengalpet,bus,3,operational
GTFS_ROUTE_23285,CHENNAI_COMMUNITY_GTFS,23285,MTC,56CT,Ennore TO Tondairpet,bus,3,operational
